納品日,取引先コード,VDRコード,取引先名(漢字),商品コード,便,JANコード,JAN区分,商品名(漢字),DEPT-CLASS,センター入数,パック入数,JANコード下4桁,商品名(カナ)
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094307,2,4903423029138,1,０１０１石川県庁情報冊子一式　　　　　　　　,19100,1,0,9138,0101ｲｼｶﾜｹﾝﾁｮｳｼﾞｮｳﾎｳｻｯｼ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094307,2,4903423029138,1,０１０１石川県庁情報冊子一式　　　　　　　　,19100,1,0,9138,0101ｲｼｶﾜｹﾝﾁｮｳｼﾞｮｳﾎｳｻｯｼ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094331,2,4903423029237,1,０１０１　什器ＰＯＰ　中四国エリア　　　　　,19100,1,0,9237,0101 ｼﾞｭｳｷPOP ﾁｭｳｼｺｸｴﾘ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094331,2,4903423029237,1,０１０１　什器ＰＯＰ　中四国エリア　　　　　,19100,1,0,9237,0101 ｼﾞｭｳｷPOP ﾁｭｳｼｺｸｴﾘ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094331,2,4903423029237,1,０１０１　什器ＰＯＰ　中四国エリア　　　　　,19100,1,0,9237,0101 ｼﾞｭｳｷPOP ﾁｭｳｼｺｸｴﾘ,
20231226,126632,226548,㈱サンデリカ　ＣＦ　　　　　　　　　　　　　　　　,094335,2,4906882012611,1,●ＣＦ　国産梨ピック付き　　　　　　　　　　,16011,20,0,2611,CFｺｸｻﾝﾅｼﾋﾟｯｸﾂｷ        ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094382,2,4903423029251,1,０１０９　エリア別ＰＯＰ（ＮＬ）　第２週　　,19100,1,0,9251,0109 ｴﾘｱﾍﾞﾂPOP NL ﾀﾞｲ2,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094382,2,4903423029251,1,０１０９　エリア別ＰＯＰ（ＮＬ）　第２週　　,19100,1,0,9251,0109 ｴﾘｱﾍﾞﾂPOP NL ﾀﾞｲ2,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094382,2,4903423029251,1,０１０９　エリア別ＰＯＰ（ＮＬ）　第２週　　,19100,1,0,9251,0109 ｴﾘｱﾍﾞﾂPOP NL ﾀﾞｲ2,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094439,2,4903423033593,1,０１０１展開　Ｌｏｐｐｉ　Ｂ３ポスター６　　,19100,1,0,3593,0101ﾃﾝｶｲ LOPPI B3ﾎﾟｽﾀｰ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094439,2,4903423033593,1,０１０１展開　Ｌｏｐｐｉ　Ｂ３ポスター６　　,19100,1,0,3593,0101ﾃﾝｶｲ LOPPI B3ﾎﾟｽﾀｰ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094439,2,4903423033593,1,０１０１展開　Ｌｏｐｐｉ　Ｂ３ポスター６　　,19100,1,0,3593,0101ﾃﾝｶｲ LOPPI B3ﾎﾟｽﾀｰ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094480,2,4903423042212,1,０１０５単品ＰＯＰ【Ｏ】　ロールケーキの日　,19100,1,0,2212,0105ﾀﾝﾋﾟﾝPOP(O) ﾛｰﾙｹｰｷ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094480,2,4903423042212,1,０１０５単品ＰＯＰ【Ｏ】　ロールケーキの日　,19100,1,0,2212,0105ﾀﾝﾋﾟﾝPOP(O) ﾛｰﾙｹｰｷ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094480,2,4903423042212,1,０１０５単品ＰＯＰ【Ｏ】　ロールケーキの日　,19100,1,0,2212,0105ﾀﾝﾋﾟﾝPOP(O) ﾛｰﾙｹｰｷ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,094496,2,4549737136256,1,●季節☆極早生みかん１ネット　　　　　　　　,16006,1,0,6256,ｺﾞｸﾜｾﾐｶﾝ1ﾈｯﾄ          ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094528,2,4903423043219,1,０１０９　シーズンエンド　いちごフェア　　　,19100,1,0,3219,0109 ｼｰｽﾞﾝｴﾝﾄﾞ ｲﾁｺﾞﾌｪｱ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094528,2,4903423043219,1,０１０９　シーズンエンド　いちごフェア　　　,19100,1,0,3219,0109 ｼｰｽﾞﾝｴﾝﾄﾞ ｲﾁｺﾞﾌｪｱ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094528,2,4903423043219,1,０１０９　シーズンエンド　いちごフェア　　　,19100,1,0,3219,0109 ｼｰｽﾞﾝｴﾝﾄﾞ ｲﾁｺﾞﾌｪｱ,
20231226,126977,220710,㈱ＳＣＩ（日本クッカリー八千代　米飯）　　　　　　,094550,2,2309455000000,14,●Ｌビーフシチュー弁当　　　　　　　　　　　,01011,8,0,4550,ﾋﾞｰﾌｼﾁｭｰﾍﾞﾝﾄｳ         ,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094661,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２３,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/23,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094661,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２３,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/23,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094661,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２３,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/23,
20231226,126951,218898,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,094740,2,2309474000000,14,●鶏の照焼弁当（しょうゆ糀仕立て）　　　　　,01001,10,0,4740,ﾄﾘﾉﾃﾘﾔｷﾍﾞﾝﾄｳ ｼｮｳﾕｺｳｼﾞ ,
20231226,118931,240435,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,094809,2,4904730025196,1,Ｌ－１８卵乳小麦を使わないケーキ　１２／９　,13006,1,0,5196,ﾀﾏｺﾞﾆｭｳｦﾂｶﾜﾅｲｹｰｷ 12/9 ,
20231226,125121,220264,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,094833,2,2309483300000,14,●ＮＬ　食物繊維が摂れる梅しそごはんおにぎり,01007,50,0,4833,ｳﾒｼｿｺﾞﾊﾝｵﾆｷﾞﾘ         ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094854,2,4903423088548,1,１２２６　のぼり　ジョブチューン　　　　　　,19100,1,0,8548,1226 ﾉﾎﾞﾘ ｼﾞｮﾌﾞﾁｭｰﾝ   ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094854,2,4903423088548,1,１２２６　のぼり　ジョブチューン　　　　　　,19100,1,0,8548,1226 ﾉﾎﾞﾘ ｼﾞｮﾌﾞﾁｭｰﾝ   ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094854,2,4903423088548,1,１２２６　のぼり　ジョブチューン　　　　　　,19100,1,0,8548,1226 ﾉﾎﾞﾘ ｼﾞｮﾌﾞﾁｭｰﾝ   ,
20231226,118931,240435,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,094875,2,4904730025196,1,Ｌ－１８卵乳小麦を使わないケーキ　１２／１０,13006,1,0,5196,ﾀﾏｺﾞﾆｭｳｦﾂｶﾜﾅｲｹｰｷ 12/10,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094927,2,4903423113479,1,０１０９　Ｏ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,3479,0109 O ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094927,2,4903423113479,1,０１０９　Ｏ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,3479,0109 O ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094927,2,4903423113479,1,０１０９　Ｏ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,3479,0109 O ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094959,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２４,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/24,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094959,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２４,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/24,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,094959,2,4903110513933,1,Ｙ－３２　プリキュア　５号　　　　１２／２４,13006,1,0,3933,ﾌﾟﾘｷｭｱ 5ｺﾞｳ      12/24,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,094966,2,4549737036112,1,●野菜市★玉ねぎ　　　　　　　　　　　　　　,16001,1,0,6112,ﾀﾏﾈｷﾞ                 ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,094986,2,4903423113752,1,０１０３～０１０９菓子お買得セールＰＯＰ　　,19100,1,0,3752,0103 0109ｶｼｵｶｲﾄﾞｸｾｰﾙPO,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,094986,2,4903423113752,1,０１０３～０１０９菓子お買得セールＰＯＰ　　,19100,1,0,3752,0103 0109ｶｼｵｶｲﾄﾞｸｾｰﾙPO,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,094986,2,4903423113752,1,０１０３～０１０９菓子お買得セールＰＯＰ　　,19100,1,0,3752,0103 0109ｶｼｵｶｲﾄﾞｸｾｰﾙPO,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095044,2,4903423114940,1,０１０１薬物乱用をなくそうポスター　　　　　,19100,1,0,4940,0101ﾔｸﾌﾞﾂﾗﾝﾖｳｦﾅｸｿｳﾎﾟｽﾀ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095044,2,4903423114940,1,０１０１薬物乱用をなくそうポスター　　　　　,19100,1,0,4940,0101ﾔｸﾌﾞﾂﾗﾝﾖｳｦﾅｸｿｳﾎﾟｽﾀ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095044,2,4903423114940,1,０１０１薬物乱用をなくそうポスター　　　　　,19100,1,0,4940,0101ﾔｸﾌﾞﾂﾗﾝﾖｳｦﾅｸｿｳﾎﾟｽﾀ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095109,2,4903423114964,1,１２２６　【Ｚ】デザート什器用看板差替ＰＯＰ,19100,1,0,4964,1226 (Z)ﾃﾞｻﾞｰﾄｼﾞｭｳｷﾖｳｶ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095109,2,4903423114964,1,１２２６　【Ｚ】デザート什器用看板差替ＰＯＰ,19100,1,0,4964,1226 (Z)ﾃﾞｻﾞｰﾄｼﾞｭｳｷﾖｳｶ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095109,2,4903423114964,1,１２２６　【Ｚ】デザート什器用看板差替ＰＯＰ,19100,1,0,4964,1226 (Z)ﾃﾞｻﾞｰﾄｼﾞｭｳｷﾖｳｶ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095150,2,4903423158296,1,１２２６　店頭幕　２０２３年もスイーツでハピ,19100,1,0,8296,1226 ﾃﾝﾄｳﾏｸ 2023ﾈﾝﾓｽｲｰ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095150,2,4903423158296,1,１２２６　店頭幕　２０２３年もスイーツでハピ,19100,1,0,8296,1226 ﾃﾝﾄｳﾏｸ 2023ﾈﾝﾓｽｲｰ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095150,2,4903423158296,1,１２２６　店頭幕　２０２３年もスイーツでハピ,19100,1,0,8296,1226 ﾃﾝﾄｳﾏｸ 2023ﾈﾝﾓｽｲｰ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095214,2,4903423192870,1,０１０１薬物乱用防止パンフレット　　　　　　,19100,1,0,2870,0101ﾔｸﾌﾞﾂﾗﾝﾖｳﾎﾞｳｼﾊﾟﾝﾌﾚ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095214,2,4903423192870,1,０１０１薬物乱用防止パンフレット　　　　　　,19100,1,0,2870,0101ﾔｸﾌﾞﾂﾗﾝﾖｳﾎﾞｳｼﾊﾟﾝﾌﾚ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095214,2,4903423192870,1,０１０１薬物乱用防止パンフレット　　　　　　,19100,1,0,2870,0101ﾔｸﾌﾞﾂﾗﾝﾖｳﾎﾞｳｼﾊﾟﾝﾌﾚ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095257,2,4903423192887,1,０１０９　Ｎ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,2887,0109 N ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095257,2,4903423192887,1,０１０９　Ｎ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,2887,0109 N ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095257,2,4903423192887,1,０１０９　Ｎ　単品ＰＯＰ　いちごフェア　　　,19100,1,0,2887,0109 N ﾀﾝﾋﾟﾝPOP ｲﾁｺﾞﾌｪ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,095282,2,4549737087275,1,●野菜市★ミニトマト　　　　　　　　　　　　,16001,1,0,7275,ﾐﾆﾄﾏﾄ                 ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095338,2,4903423192894,1,１２３０　アイスＡ４ＰＯＰ　ジョブチューン　,19100,1,0,2894,1230 ｱｲｽA4POP ｼﾞｮﾌﾞﾁｭｰ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095338,2,4903423192894,1,１２３０　アイスＡ４ＰＯＰ　ジョブチューン　,19100,1,0,2894,1230 ｱｲｽA4POP ｼﾞｮﾌﾞﾁｭｰ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095338,2,4903423192894,1,１２３０　アイスＡ４ＰＯＰ　ジョブチューン　,19100,1,0,2894,1230 ｱｲｽA4POP ｼﾞｮﾌﾞﾁｭｰ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095389,2,4903423192917,1,１２２６特Ａ単品ＰＯＰ【Ｚ】　ＵＣスイーツ年,19100,1,0,2917,1226ﾄｸAﾀﾝﾋﾟﾝPOP(Z) UCｽ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095389,2,4903423192917,1,１２２６特Ａ単品ＰＯＰ【Ｚ】　ＵＣスイーツ年,19100,1,0,2917,1226ﾄｸAﾀﾝﾋﾟﾝPOP(Z) UCｽ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095389,2,4903423192917,1,１２２６特Ａ単品ＰＯＰ【Ｚ】　ＵＣスイーツ年,19100,1,0,2917,1226ﾄｸAﾀﾝﾋﾟﾝPOP(Z) UCｽ,
20231226,121908,743968,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,095403,2,2309540300000,14,三種の恵方巻セット（３本入）　　　１日２便　,01005,1,0,5403,ｻﾝｼｭﾉｴﾎｳﾏｷｾｯﾄ    1ﾆﾁ2 ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095435,2,4903423192924,1,展開説明書・資材一覧　　　　　　　　　　　　,19100,1,0,2924,ﾃﾝｶｲｾﾂﾒｲｼｮ･ｼｻﾞｲｲﾁﾗﾝ   ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095435,2,4903423192924,1,展開説明書・資材一覧　　　　　　　　　　　　,19100,1,0,2924,ﾃﾝｶｲｾﾂﾒｲｼｮ･ｼｻﾞｲｲﾁﾗﾝ   ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095435,2,4903423192924,1,展開説明書・資材一覧　　　　　　　　　　　　,19100,1,0,2924,ﾃﾝｶｲｾﾂﾒｲｼｮ･ｼｻﾞｲｲﾁﾗﾝ   ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,095541,2,4903423192962,1,０１０１　什器ＰＯＰ　東海エリア　　　　　　,19100,1,0,2962,0101 ｼﾞｭｳｷPOP ﾄｳｶｲｴﾘｱ ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095541,2,4903423192962,1,０１０１　什器ＰＯＰ　東海エリア　　　　　　,19100,1,0,2962,0101 ｼﾞｭｳｷPOP ﾄｳｶｲｴﾘｱ ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095541,2,4903423192962,1,０１０１　什器ＰＯＰ　東海エリア　　　　　　,19100,1,0,2962,0101 ｼﾞｭｳｷPOP ﾄｳｶｲｴﾘｱ ,
20231226,118931,240435,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,095565,2,4904730025196,1,Ｌ－１８卵乳小麦を使わないケーキ　１２／１１,13006,1,0,5196,ﾀﾏｺﾞﾆｭｳｦﾂｶﾜﾅｲｹｰｷ 12/11,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,095583,2,4903423200780,1,１２２６酒同時購入セールＰＯＰ　　　　　　　,19100,1,0,0780,1226ｻｹﾄﾞｳｼﾞｺｳﾆｭｳｾｰﾙPOP,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,095583,2,4903423200780,1,１２２６酒同時購入セールＰＯＰ　　　　　　　,19100,1,0,0780,1226ｻｹﾄﾞｳｼﾞｺｳﾆｭｳｾｰﾙPOP,
